PL_Code,Description,Current_Stock,Inventory_Value,Days_Since_Movement,Inventory_Aging_Class,Depot
560405910015,RELAY QN1K ( 1000 Ohms ) 6F/6B,0.0,0.0,1789,Dead Stock,SSE/S/SRM/SA067532-S AND T-SR
564680680045,CLS unit 3 Aspect ( MILD STEEL ),0.0,0.0,1788,Dead Stock,SSE/S/SRM/SA067532-S AND T-SR
560601990012,ISOLATION TRANSFORMER 110V/110V/50VA,0.0,0.0,1782,Dead Stock,SSE/S/SRM/SA067532-S AND T-SR
549006970018,Isolation Transformer 470:470 Ohms,0.0,0.0,1767,Dead Stock,SSE/S/SRM/SA067532-S AND T-SR
464212020791,RELAY QL1-8F/6B,0.0,0.0,1760,Dead Stock,JE/SIG/SRM/PGT037254-S AND T-SR
56500361,Battery Charger 230V/24V 50 amps. As per RDSO Specn. No. IRS.S.86/2000 (Amndt.-4) or lates....,0.0,0.0,1758,Dead Stock,SSE/S/SRM/SA067532-S AND T-SR
560603041807,LED RED MAIN ASPECT,0.0,0.0,1756,Dead Stock,JE/SIG/SRM/PGT037254-S AND T-SR
569004270017,"DATA LOGGER FAULT ANALYSIS TERMINAL (ASUS Vivo,21.5 FHD, All-in-One Desktop)",0.0,0.0,1756,Dead Stock,JE/SIG/SRM/PGT037254-S AND T-SR
539823770018,TWO ASPECT MAIN LED SIGNAL,0.0,0.0,1755,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
539823780012,THREE ASPECT MAIN LED SIGNAL,0.0,0.0,1755,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
56452032,RELAY QN1 12F/4B PLUG IN TYPE,0.0,0.0,1747,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
539812830011,BOX GRS HALF SIZE 1/2,0.0,0.0,1744,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
567911890012,RTU POWER SUPPLY SET 24V Electrical Signalling equipments and spares not otherwise classif....,0.0,0.0,1737,Dead Stock,JE/SIG/SRM/PGT037254-S AND T-SR
565010000010,DATALOGGER 2048 DIGI I/P 32 A I/P,0.0,0.0,1734,Dead Stock,JE/SIG/SRM/PGT037254-S AND T-SR
