PL_Code,Description,Current_Stock,Inventory_Value,Days_Since_Movement,Inventory_Aging_Class,Depot
544100200012,CLS POST 4.6 MTRS  RELEASED,0.0,0.0,1635,Dead Stock,JE/SIG/SRM/PGT037254-S AND T-SR
564200080016,CLS POST  3.6 Mtr.,0.0,0.0,1618,Dead Stock,JE/SIG/SRM/PGT037254-S AND T-SR
565199452726,.....,0.0,0.0,1616,Dead Stock,JE/SIG/SRM/PGT037254-S AND T-SR
543600010031,OFFSET BRACKET 90mm Dia,0.0,0.0,1605,Dead Stock,JE/SIG/SRM/PGT037254-S AND T-SR
404008910315,ROUTE INDICATOR JUNCTION TYPE 2 WAY NON METALIC TYPE,0.0,0.0,1605,Dead Stock,JE/SIG/SRM/PGT037254-S AND T-SR
569005060018,Fire alarm TCP/IP Module,0.0,0.0,1599,Dead Stock,JE/SIG/SRM/PGT037254-S AND T-SR
569005110010,Fire alarm GSM Control Panel,0.0,0.0,1597,Dead Stock,JE/SIG/SRM/PGT037254-S AND T-SR
569003070010,CALLING ON LEGEND BOARD Miscellaneous.,0.0,0.0,1597,Dead Stock,JE/SIG/SRM/PGT037254-S AND T-SR
569005090011,Fire Alarm Linear Heat Interface Module,0.0,0.0,1597,Dead Stock,JE/SIG/SRM/PGT037254-S AND T-SR
569005080017,Fire alarm power supply battery 12v 7AH,0.0,0.0,1597,Dead Stock,JE/SIG/SRM/PGT037254-S AND T-SR
470200543962,"DG SET, 10KVA",0.0,0.0,1597,Dead Stock,JE/SIG/SRM/PGT037254-S AND T-SR
