PL_Code,Description,Current_Stock,Inventory_Value,Days_Since_Movement,Inventory_Aging_Class,Depot
509042120039,FULL HD FIXED BULLET TYPE IP COLOUR CAMERA WITH 128 GB MEMORY CARD,194.0,3230363.45,1.0,Active,SSET/SRM/PER027029-S AND T-SR
570106480059,TV 55 LED UHD smart Samsung FOR SS RAIL WORK AT JTJ STN,25.0,3125000.0,649.0,Very Slow Moving,SSET/SRM/PER027029-S AND T-SR
539801396525,TV 55 Inch (24x7) Industrial grade Commercial Large format display Samsung LH55QHCEGCXXL F....,24.0,3000000.0,437.0,Very Slow Moving,SSET/SRM/PER027029-S AND T-SR
529012890025,Full HD P/T/Z type IP colour camera along with all accessories as per. RDSO/SPN/TC/65/2021....,51.0,2970369.59,1.0,Active,SSET/SRM/PER027029-S AND T-SR
527900510752,Single line Double face Train Arrival/Departure display board (TADDB),8.0,2880000.0,163.0,Monitor,SSET/SRM/PER027029-S AND T-SR
509000355909,"Power cable 3 core, 2.5 sq mm, multistrand",33859.0,2878015.0,0.0,Active,SSET/SRM/PER027029-S AND T-SR
527900045289,"Four Channel Digital Power Amplifier, 1200W@ 4 Ohms  Crown#NCDI4X12BL-U-EU",11.0,2860000.0,411.0,Very Slow Moving,SSET/SRM/PER027029-S AND T-SR
527900313326,SCH B-03 Full HD Bullet (CP-PLUS CP-UNCTE21ZL6C-VMDS-Q)Type IP Colour Camera for VSS 5 STN....,227.0,2817056.38,37.0,Active,SSET/SRM/PER027029-S AND T-SR
527900510788,Single line Double face Train Arrival/Departure display board (TADDB) FOR SS RAIL WORK AT ....,13.0,2758688.4,775.0,Dead Stock,SSET/SRM/PER027029-S AND T-SR
539802259141,4K UHD bullet type IP colour camera (TYPE A),74.0,2719366.0,856.0,Dead Stock,SSET/SRM/PER027029-S AND T-SR
527905800380,True color Outdoor Video Display (OVD) of Pixel Resolution (WxH) 432x128 (6-line single fa....,1.0,2430733.33,597.0,Very Slow Moving,SSET/SRM/PER027029-S AND T-SR
527905800355,True color Outdoor Video Display (OVD) of Pixel Resolution (WxH) 432x128 (6-line single fa....,1.0,2430733.33,649.0,Very Slow Moving,SSET/SRM/PER027029-S AND T-SR
529001880441,SCH B-30 150mm width x 60mm depth x 1.6mm thick size perforated Hot dipped Galvanized cabl....,4904.0,2427480.0,19.0,Active,SSET/SRM/PER027029-S AND T-SR
501027960102,Video Management System  (VMS )and Video Recording software (per camera basis) for the ser....,1128.0,2422944.0,379.0,Very Slow Moving,SSET/SRM/PER027029-S AND T-SR
